"hf","hm","C","delta","r","k","sf","sm","F.11","F.12","F.13","F.14","F.22","F.23","F.24","F.33","F.34","F.44","G.11","G.12","G.13","G.14","G.22","G.23","G.24","G.33","G.34","G.44","qHat","ZHat"
0.25,0.25,0.2,0.72,0.05,0.9,0.350877192982456,0.4,0.18850822,5.86e-06,0.40475378,7.95e-06,0,6.25e-06,0,0.20670984,8.08e-06,0,0.08304315,9.2e-07,0.05166255,9.2e-07,7.8e-07,7.3e-07,9e-08,0.06528922,8.2e-07,8.3e-07,0.467289719626168,0
0.25,0.25,0.3,0.68,0.05,0.9,0.31390134529148,0.4,0.15857124,2.12e-06,0.35349034,3.51e-06,0,2.34e-06,0,0.18792674,3.7e-06,0,0.12254316,5.6e-07,0.07484524,6.8e-07,4.8e-07,4.5e-07,6e-08,0.10260809,6.5e-07,6.3e-07,0.439698492462312,0
0.25,0.25,0.4,0.64,0.05,0.9,0.27027027027027,0.4,0.12867973,9.5e-07,0.30192048,1.96e-06,0,1.09e-06,0,0.16939362,2.17e-06,0,0.16004491,3.9e-07,0.09474834,5.7e-07,3.3e-07,3.2e-07,5e-08,0.14520394,5.9e-07,5.6e-07,0.403225806451613,0
0.25,0.25,0.5,0.6,0.05,0.9,0.222222222222222,0.4,0.09936477,3e-08,0.24994517,5e-08,0,4e-08,0,0.15068989,6e-08,0,0.19492337,2e-08,0.10961701,2e-08,2e-08,2e-08,0,0.1954595,2e-08,2e-08,0.357142857142857,0
0.25,0.25,0.6,0.56,0.05,0.9,0.172413793103448,0.4,0.07119205,2e-08,0.19741094,3e-08,0,3e-08,0,0.13139691,4e-08,0,0.22595916,2e-08,0.1168944,2e-08,2e-08,2e-08,0,0.25714633,2e-08,2e-08,0.301204819277108,0
0.25,0.25,0.7,0.52,0.05,0.9,0.123456790123457,0.4,0.0449046,1e-08,0.14409429,1e-08,0,1e-08,0,0.11100108,1e-08,0,0.2500143,1e-08,0.11277947,1e-08,1e-08,1e-08,0,0.33720618,1e-08,1e-08,0.235849056603774,0
0.25,0.25,0.8,0.48,0.05,0.9,0.0775193798449612,0.4,0.02184456,0,0.0897732,0,0,0,0,0.08838224,0,0,0.25780624,0,0.09161707,0,0,0,0,0.45057669,0,0,0.162337662337661,0
0.25,0.25,0.9,0.44,0.05,0.9,0.036101083032491,0.4,0.00509422,0,0.03561623,0,0,0,0,0.05928955,0,0,0.2176433,0,0.04688906,0,0,0,0,0.63546764,0,0,0.0827814569536435,0
0.25,0.25,0,0.8,0.1,1.1,0.4,0.4,0.14294258,0.09025322,0.25809529,0.13649898,0.01310326,0.07617314,0.03734385,0.11034399,0.10988644,0.02535924,0,0,0,0,0,0,0,0,0,0,0.5,0.0454545454545455
0.25,0.25,0.1,0.76,0.1,1.1,0.379746835443038,0.4,0.21795673,5.172e-05,0.45571111,5.673e-05,0,5.391e-05,1e-08,0.22611363,5.616e-05,0,0.04203069,3.91e-06,0.02642256,2.69e-06,2.95e-06,2.56e-06,5.8e-07,0.0315288,2.81e-06,2.46e-06,0.487012987012987,0
0.25,0.25,0.2,0.72,0.1,1.1,0.350877192982456,0.4,0.18850565,8.31e-06,0.4047491,1.002e-05,0,8.86e-06,0,0.20670788,1.017e-05,0,0.08304236,1.4e-06,0.05166209,1.05e-06,1.06e-06,9.3e-07,2.2e-07,0.06528878,1.14e-06,9.9e-07,0.467289719626168,0
0.25,0.25,0.3,0.68,0.1,1.1,0.31390134529148,0.4,0.1585707,2.58e-06,0.35348985,3.49e-06,0,2.84e-06,0,0.18792686,3.68e-06,0,0.12254286,7.4e-07,0.07484521,6.1e-07,5.6e-07,5e-07,1.2e-07,0.10260811,7.1e-07,6e-07,0.439698492462312,0
0.25,0.25,0.4,0.64,0.1,1.1,0.27027027027027,0.4,0.12867935,1.05e-06,0.30192063,1.65e-06,0,1.21e-06,0,0.16939428,1.82e-06,0,0.16004461,4.6e-07,0.09474845,4.3e-07,3.5e-07,3.2e-07,8e-08,0.14520431,5.4e-07,4.4e-07,0.403225806451613,0
0.25,0.25,0.5,0.6,0.1,1.1,0.222222222222222,0.4,0.09936478,2e-08,0.24994518,5e-08,0,3e-08,0,0.15068989,6e-08,0,0.19492338,1e-08,0.10961702,2e-08,1e-08,1e-08,0,0.1954595,3e-08,2e-08,0.357142857142857,0
0.25,0.25,0.6,0.56,0.1,1.1,0.172413793103448,0.4,0.07119201,1e-08,0.19741095,1e-08,0,1e-08,0,0.13139699,2e-08,0,0.22595909,1e-08,0.11689442,1e-08,1e-08,1e-08,0,0.25714644,1e-08,1e-08,0.301204819277108,0
0.25,0.25,0.7,0.52,0.1,1.1,0.123456790123457,0.4,0.0449047,1e-08,0.14409435,1e-08,0,1e-08,0,0.11100092,1e-08,0,0.25001459,1e-08,0.11277951,1e-08,1e-08,1e-08,0,0.33720585,1e-08,1e-08,0.235849056603774,0
