"Name","OnTree","SexSyst","SexSyst4"
"Croton_janeirensis",,"monoecy","xMono"
"Croton_jansii",,,
"Croton_jatrophifolius",,,
"Croton_jatrophoides",,,
"Croton_jaucoensis",,"monoecy","xMono"
"Croton_javarisensis",,"monoecy","xMono"
"Croton_jennyanus",,,
"Croton_jimenezii","yes","monoecy","xMono"
"Croton_jorgei",,"monoecy","xMono"
"Croton_josephina",,,
"Croton_joufra",,,
"Croton_jucundus",,,
"Croton_julopsidium",,,
"Croton_junceus",,,
"Croton_jutiapensis","yes","monoecy","xMono"
"Croton_kalkmannii",,,
"Croton_kaloae",,,
"Croton_kelantanicus",,,
"Croton_kerrii",,,
"Croton_killipianus",,"monoecy","xMono"
"Croton_kilwae",,,
"Croton_kimosorum",,,
"Croton_klaenzei",,,
"Croton_kleinii",,,
"Croton_klotzschianus","yes","monoecy","xMono"
"Croton_kongensis","yes",,
"Croton_kongkandanus",,,
"Croton_krabas",,,
"Croton_krukoffianus",,,
"Croton_kurzii",,,
"Croton_laccifer",,,
"Croton_laceratoglandulosus","yes",,
"Croton_lachnocarpus","yes",,
"Croton_lachnocladus",,,
"Croton_lachnostachyus",,,
"Croton_laciniatistylus",,,
"Croton_laeticapsulus",,,
"Croton_laevigatus","yes",,
"Croton_lagoensis","yes","monoecy","xMono"
"Croton_lamdongensis",,,
"Croton_lamianus",,,
"Croton_lanatus","yes","monoecy","xMono"
"Croton_lanceilimbus",,,
"Croton_landoltii",,,
"Croton_langsdorffii",,,
"Croton_langsonensis",,,
"Croton_laniflorus",,,
"Croton_laoticus",,,
"Croton_lapanus",,,
"Croton_lapiazicola",,,
"Croton_laseguei",,,
"Croton_lasiopetaloides",,,
"Croton_lasiopyrus",,,
"Croton_latsonensis",,,
"Croton_laui",,,
"Croton_lauioides",,,
"Croton_laureltyanus","yes",,
"Croton_laurifolius",,,
"Croton_laurinus","yes","monoecy","xMono"
"Croton_lawianus",,,
"Croton_leandrii",,,
"Croton_lechleri","yes","monoecy","xMono"
"Croton_lehmannii",,,
"Croton_leiophyllus",,,
"Croton_leonensis",,,
"Croton_leonis","yes","monoecy","xMono"
"Croton_lepidus",,"monoecy","xMono"
"Croton_leptanthus",,,
"Croton_leptobotryus",,,
"Croton_leptophyllus",,,
"Croton_leptopus",,,
"Croton_leptostachyus","yes","monoecy","xMono"
"Croton_leuconeurus",,,
"Croton_leucophlebius",,,
"Croton_leucophyllus","yes","monoecy","xMono"
"Croton_levatii",,,
"Croton_leytensis",,,
"Croton_lichenisilvae",,,
"Croton_liebmannii","yes","monoecy","xMono"
"Croton_limnocharis","yes","monoecy","xMono"
"Croton_lindheimeri",,"monoecy","xMono"
"Croton_lindheimerianus","yes","monoecy","xMono"
"Croton_lindmanii",,"monoecy","xMono"
"Croton_linearifolius","yes","monoecy","xMono"
"Croton_linearis",,"dioecy|monoecy","Dio|xMono"
"Croton_lissophyllus",,,
"Croton_lombardianus",,,
"Croton_longibracteatus",,,
"Croton_longifolius",,,
"Croton_longinervius",,,
"Croton_longipedicellatus",,,
"Croton_longiracemosus",,,
"Croton_longiradiatus",,,
"Croton_longissimus",,,
"Croton_lotorius",,,
"Croton_loukandensis",,,
"Croton_louvelii",,"monoecy","xMono"
"Croton_luciae",,,
"Croton_lucidus","yes","dioecy|monoecy","Dio|xMono"
"Croton_luetzelburgii",,"monoecy","xMono"
"Croton_lundianus",,,
"Croton_luteovirens",,"dioecy|monoecy","Dio|xMono"
"Croton_luzianus",,,
"Croton_luzoniensis",,,
"Croton_macbridei",,,
"Croton_macradenis",,,
"Croton_macrobothrys","yes","monoecy","xMono"
"Croton_macrobuxus",,,
"Croton_macrocarpus",,,
"Croton_macrodontus","yes","monoecy","xMono"
"Croton_macrolepis",,,
"Croton_macrostachyus",,,
"Croton_macrostigma",,,
"Croton_maculatus",,,
"Croton_madandensis",,,
"Croton_maestrensis","yes","monoecy","xMono"
"Croton_maevaranensis",,,
"Croton_magdalenae","yes","monoecy","xMono"
"Croton_magdalenensis",,,
"Croton_magneticus",,,
"Croton_magnifolius",,,
"Croton_malabaricus",,,
"Croton_malacotrichus",,,
"Croton_malambo","yes","monoecy","xMono"
"Croton_mallotophyllus",,,
"Croton_malvaviscifolius",,"monoecy","xMono"
"Croton_malvoides",,"monoecy","xMono"
"Croton_mamillatus",,,
"Croton_manampetsae","yes","monoecy","xMono"
"Croton_mandonis",,,
"Croton_mansfeldii",,"monoecy","xMono"
"Croton_martinianus","yes","monoecy","xMono"
"Croton_martinicensis",,,
"Croton_masonii","yes","monoecy","xMono"
"Croton_matourensis","yes","monoecy","xMono"
"Croton_matudae",,,
"Croton_mauritianus",,,
"Croton_mavoravina",,,
"Croton_mayanus",,"monoecy","xMono"
"Croton_mayarum",,,
"Croton_mayumbensis",,,
"Croton_mazapensis","yes","monoecy","xMono"
"Croton_mcvaughii",,,
"Croton_medians",,,
"Croton_medusae","yes","monoecy","xMono"
"Croton_meeboldianus",,,
"Croton_meeusei",,,
"Croton_megaladenus",,,
"Croton_megalobotryoides",,,
"Croton_megalobotrys",,"monoecy","xMono"
"Croton_megalocalyx",,,
"Croton_megalocarpoides",,,
"Croton_megalocarpus",,,
"Croton_megalodendron","yes","monoecy","xMono"
"Croton_megaponticus",,,
"Croton_megistocarpus","yes","monoecy","xMono"
"Croton_meissneri",,,
"Croton_mekongensis",,,
"Croton_melanoleucus",,,
"Croton_membranaceus",,,
"Croton_menabeensis",,,
"Croton_menarandrae",,,
"Croton_menthodorus",,,
"Croton_mentiens",,,
"Croton_menyharthii",,"dioecy|monoecy","Dio|xMono"
"Croton_meridensis",,,
"Croton_meridionalis",,,
"Croton_merrillianus",,,
"Croton_metallicus",,,
"Croton_mexicanus","yes","monoecy","xMono"
"Croton_miarensis","yes","monoecy","xMono"
"Croton_micans","yes","monoecy","xMono"
"Croton_michaelii","yes","monoecy","xMono"
"Croton_michauxii","yes","monoecy","xMono"
"Croton_micradenus",,,
"Croton_microcarpus","yes","monoecy","xMono"
"Croton_microgyne",,,
"Croton_microphyllinus",,,
"Croton_microtiglium","yes","dioecy|monoecy","Dio|xMono"
"Croton_migrans",,,
"Croton_milanjensis",,,
"Croton_millspaughii",,,
"Croton_minimus","yes","monoecy","xMono"
"Croton_miradorensis",,,
"Croton_miraflorensis",,,
"Croton_missionum",,,
"Croton_mocquerysii",,,
"Croton_mollis",,,
"Croton_monanthogynus","yes","monoecy","xMono"
"Croton_mongue","yes","monoecy","xMono"
"Croton_monogynus",,,
"Croton_montevidensis","yes","monoecy","xMono"
"Croton_montis-silam",,,
"Croton_moonii",,,
"Croton_moraharivensis",,,
"Croton_morifolius","yes","monoecy","xMono"
"Croton_morobensis",,,
"Croton_morotaeus",,,
"Croton_moustiquensis",,"monoecy","xMono"
"Croton_mubango",,,
"Croton_mucronifolius",,,
"Croton_muellerianus",,"monoecy","xMono"
"Croton_multicaulis",,,
"Croton_multicostatus",,,
