"Name","OnTree","SexSyst","SexSyst4"
"Silene_scouleri","yes","hermaphrodite","Herm"
"Silene_secundiflora",,"hermaphrodite","Herm"
"Silene_sedoides","yes","hermaphrodite","Herm"
"Silene_seelyi","yes",,
"Silene_sendtneri",,"dioecy","Dio"
"Silene_sennenii",,"hermaphrodite","Herm"
"Silene_seoulensis","yes",,
"Silene_sericea",,"gynodioecy","xDio"
"Silene_sibirica",,,
"Silene_sieberi",,,
"Silene_sieboldii",,,
"Silene_sisianica",,,
"Silene_skorpilii",,,
"Silene_songarica","yes","hermaphrodite","Herm"
"Silene_sordida","yes",,
"Silene_spaldingii",,,
"Silene_spergulifolia","yes","hermaphrodite","Herm"
"Silene_spinescens",,,
"Silene_squamigera",,,
"Silene_stellata","yes","hermaphrodite","Herm"
"Silene_stenophylla",,"hermaphrodite","Herm"
"Silene_stewartiana",,,
"Silene_stockenii","yes","gynodioecy|gynomonoecy","xDio|xMono"
"Silene_stricta",,"hermaphrodite","Herm"
"Silene_struthioloides","yes","hermaphrodite","Herm"
"Silene_stylosa",,,
"Silene_suaveolens",,,
"Silene_subciliata","yes",,
"Silene_subcretacea","yes",,
"Silene_succulenta","yes","hermaphrodite","Herm"
"Silene_suecica","yes","gynodioecy|gynomonoecy|hermaphrodite","Herm|xDio|xMono"
"Silene_suksdorfii",,,
"Silene_surculosa",,,
"Silene_sveae",,"hermaphrodite","Herm"
"Silene_tachtensis",,,
"Silene_taimyrensis","yes",,
"Silene_taliewii",,,
"Silene_tanakae","yes",,
"Silene_tatarica",,"hermaphrodite","Herm"
"Silene_tatarinowii","yes",,
"Silene_thessalonica","yes","gynomonoecy|hermaphrodite","Herm|xMono"
"Silene_thurberi",,,
"Silene_thymifolia",,,
"Silene_thysanodes","yes",,
"Silene_tibetica",,"andromonoecy","xMono"
"Silene_tomentosa",,"hermaphrodite","Herm"
"Silene_tommasinii",,,
"Silene_trachyphylla",,,
"Silene_tridentata",,"hermaphrodite","Herm"
"Silene_tubiformis",,,
"Silene_tubulosa",,,
"Silene_tunicoides","yes",,
"Silene_turbinata",,,
"Silene_turgida",,,
"Silene_turkestanica","yes","gynomonoecy","xMono"
"Silene_tyrrhenia",,,
"Silene_undulata",,,
"Silene_ungeri","yes",,
"Silene_uniflora","yes","gynodioecy","xDio"
"Silene_uralensis","yes","hermaphrodite","Herm"
"Silene_urvillei",,"hermaphrodite","Herm"
"Silene_vallesia","yes","gynodioecy|hermaphrodite","Herm|xDio"
"Silene_variegata",,"hermaphrodite","Herm"
"Silene_velebitica",,,
"Silene_velutina",,"hermaphrodite","Herm"
"Silene_velutinoides",,,
"Silene_ventricosa",,,
"Silene_verecunda",,,
"Silene_veselskyi","yes",,
"Silene_villosa",,,
"Silene_villosula","yes",,
"Silene_violascens","yes",,
"Silene_virginica","yes","hermaphrodite","Herm"
"Silene_viridiflora","yes","gynodioecy|gynomonoecy|hermaphrodite","Herm|xDio|xMono"
"Silene_viscaria","yes","androdioecy|andromonoecy|gynodioecy|gynomonoecy|hermaphrodite","Herm|xDio|xMono"
"Silene_viscariopsis",,,
"Silene_viscidula","yes",,
"Silene_viscosa","yes","hermaphrodite","Herm"
"Silene_vulgaris","yes","androdioecy|andromonoecy|gynodioecy|gynomonoecy|polygamodioecy","xDio|xMono"
"Silene_waldsteinii",,"gynomonoecy|hermaphrodite","Herm|xMono"
"Silene_wardii","yes","hermaphrodite","Herm"
"Silene_weberbaueri",,,
"Silene_williamsii","yes","monoecy","xMono"
"Silene_wolgensis",,"dioecy","Dio"
"Silene_yemensis","yes",,
"Silene_yetii","yes","hermaphrodite","Herm"
"Silene_yunnanensis",,,
"Silene_zawadzkii",,"hermaphrodite","Herm"
"Silene_zhongbaensis",,"hermaphrodite","Herm"
"Silene_zhoui",,"hermaphrodite","Herm"
