"Name","OnTree","SexSyst","SexSyst4"
"Solanum_insulae-pinorum",,,
"Solanum_interandinum",,"hermaphrodite","Herm"
"Solanum_interius",,"hermaphrodite","Herm"
"Solanum_intermedium",,,
"Solanum_intonsum",,"andromonoecy","xMono"
"Solanum_involucratum",,,
"Solanum_iodinum",,,
"Solanum_iodotrichum",,,
"Solanum_ionidium",,"hermaphrodite","Herm"
"Solanum_iopetalum","yes","hermaphrodite","Herm"
"Solanum_irregulare",,,
"Solanum_isodynamum","yes",,
"Solanum_itatiaiae",,,
"Solanum_ivohibe",,,
"Solanum_jabrense","yes","andromonoecy","xMono"
"Solanum_jamaicense","yes","hermaphrodite","Herm"
"Solanum_jamesii","yes","hermaphrodite","Herm"
"Solanum_johnsonianum","yes","hermaphrodite","Herm"
"Solanum_johnstonii","yes","hermaphrodite","Herm"
"Solanum_jubae",,"hermaphrodite","Herm"
"Solanum_jucundum","yes","andromonoecy","xMono"
"Solanum_juglandifolium","yes","hermaphrodite","Herm"
"Solanum_julocrotonoides",,"hermaphrodite","Herm"
"Solanum_junctum",,,
"Solanum_juninense",,"hermaphrodite","Herm"
"Solanum_jussiaei",,,
"Solanum_juvenale","yes",,
"Solanum_karsense",,,
"Solanum_kentrocaule",,,
"Solanum_kioniotrichum",,,
"Solanum_kleinii",,,
"Solanum_knoblochii",,,
"Solanum_kriegeri",,,
"Solanum_kulliwaita",,"hermaphrodite","Herm"
"Solanum_kurtzianum",,"hermaphrodite","Herm"
"Solanum_labyrinthinum",,,
"Solanum_lacerdae",,,
"Solanum_lachnophyllum",,,
"Solanum_lacunarium",,"andromonoecy","xMono"
"Solanum_laevigatum",,,
"Solanum_lamprocarpum","yes","hermaphrodite","Herm"
"Solanum_lanceifolium","yes","dioecy|hermaphrodite","Dio|Herm"
"Solanum_lanceolatum","yes",,
"Solanum_lantana",,,
"Solanum_lanzae",,"andromonoecy|hermaphrodite","Herm|xMono"
"Solanum_lapidosum",,,
"Solanum_lasiocarpum","yes","andromonoecy","xMono"
"Solanum_lasiocladum",,,
"Solanum_lasiopodium",,,
"Solanum_latens","yes","hermaphrodite","Herm"
"Solanum_latiflorum",,"hermaphrodite","Herm"
