"Name","OnTree","SexSyst","SexSyst4"
"Poa_serpentum",,,
"Poa_setulosa",,,
"Poa_shansiensis",,,
"Poa_sharpii",,,
"Poa_shumushuensis",,,
"Poa_sibirica",,"hermaphrodite","Herm"
"Poa_sichotensis",,"hermaphrodite","Herm"
"Poa_sieberiana","yes","hermaphrodite","Herm"
"Poa_sierrae",,,
"Poa_sikkimensis",,,
"Poa_simensis",,,
"Poa_sinaica","yes","hermaphrodite","Herm"
"Poa_sinoglauca",,,
"Poa_siphonoglossa",,,
"Poa_skvortzovii",,,
"Poa_smirnowii","yes","hermaphrodite","Herm"
"Poa_soderstromii",,,
"Poa_spania","yes","hermaphrodite","Herm"
"Poa_speluncarum",,,
"Poa_sphondylodes","yes",,
"Poa_spiciformis",,,
"Poa_spicigera",,"apomictic",
"Poa_spontanea",,,
"Poa_stapfiana",,,
"Poa_stebbinsii",,"gynodioecy","xDio"
"Poa_stellaris",,,
"Poa_stenantha",,"hermaphrodite","Herm"
"Poa_sterilis",,,
"Poa_stewartiana",,,
"Poa_stiriaca","yes","hermaphrodite","Herm"
"Poa_strictiramea",,"gynodioecy","xDio"
"Poa_stuckertii","yes","dioecy","Dio"
"Poa_suavis",,,
"Poa_subfastigiata","yes",,
"Poa_sublanata",,,
"Poa_sublimis",,,
"Poa_subspicata","yes",,
"Poa_subvestita",,"dioecy","Dio"
"Poa_sudicola",,"dioecy","Dio"
"Poa_sugawarae",,,
"Poa_suksdorfii",,,
"Poa_superata",,,
"Poa_supina","yes","gynomonoecy","xMono"
"Poa_suruana",,,
"Poa_swallenii","yes",,
"Poa_sylvestris","yes","hermaphrodite","Herm"
"Poa_szechuensis",,,
"Poa_tacanae",,,
"Poa_taiwanicola",,,
"Poa_takasagomontana",,,
"Poa_talamancae",,,
"Poa_tanfiljewii",,,
"Poa_tangii",,,
"Poa_telata",,,
"Poa_tenera",,,
"Poa_tennantiana",,"hermaphrodite","Herm"
"Poa_tenuicula",,,
"Poa_thomasii",,,
"Poa_tianschanica","yes",,
"Poa_tibetica","yes","hermaphrodite","Herm"
"Poa_tibeticola",,,
"Poa_timoleontis",,,
"Poa_tolmatchewii",,,
"Poa_tonsa",,,
"Poa_tovarii",,,
"Poa_trachyphylla",,,
"Poa_tracyi",,,
"Poa_trautvetteri",,,
"Poa_trichophylla","yes","hermaphrodite","Herm"
"Poa_trinervis",,,
"Poa_trivialiformis",,,
"Poa_tuberifera",,,
"Poa_tucumana",,,
"Poa_tzvelevii",,,
"Poa_ullungdoensis",,,
"Poa_umbricola",,,
"Poa_umbrosa",,,
"Poa_unilateralis",,,
"Poa_ursina",,,
"Poa_urssulensis",,"hermaphrodite","Herm"
"Poa_uruguayensis",,,
"Poa_ussuriensis",,,
"Poa_vaginata",,,
"Poa_variegata","yes","hermaphrodite","Herm"
"Poa_venosa",,,
"Poa_veresczaginii",,,
"Poa_versicolor",,,
"Poa_vorobievii",,,
"Poa_vrangelica",,,
"Poa_vvedenskyi",,,
"Poa_wardiana",,,
"Poa_wheeleri",,"apomictic",
"Poa_wilhelminae",,,
"Poa_wisselii",,,
"Poa_wolfii","yes","hermaphrodite","Herm"
"Poa_xenica","yes","dioecy","Dio"
"Poa_xingkaiensis",,,
"Poa_yaganica",,,
"Poa_zhongdianensis",,,
