"Name","OnTree","SexSyst","SexSyst4"
"Piper_macropodum",,"dioecy","Dio"
"Piper_macrorhynchon",,,
"Piper_macrostachyum",,,
"Piper_macrotrichum",,,
"Piper_madagascariensis",,,
"Piper_magnantherum",,,
"Piper_magnibaccum","yes","dioecy","Dio"
"Piper_magnificum","yes",,
"Piper_majusculum","yes",,
"Piper_malacophyllum",,,
"Piper_malifolium",,,
"Piper_manabinum",,,
"Piper_mansericheanum",,,
"Piper_mapirense",,,
"Piper_maranyonense",,,
"Piper_marequitense",,,
"Piper_margaritatum",,,
"Piper_marginatum","yes",,
"Piper_marsupiiferum","yes",,
"Piper_martensianum",,,
"Piper_martinense",,,
"Piper_marturetense",,,
"Piper_mathewsii",,,
"Piper_maxonii","yes",,
"Piper_mazamariense",,,
"Piper_medinillifolium","yes",,
"Piper_mediocre",,,
"Piper_melanocladum","yes","hermaphrodite","Herm"
"Piper_melanostictum",,,
"Piper_melastomoides",,,
"Piper_melchior","yes",,
"Piper_mellibracteaum",,,
"Piper_mendezense",,,
"Piper_mercedense",,,
"Piper_metanum",,,
"Piper_metapalcoensis",,,
"Piper_mexiae",,,
"Piper_mexicanum",,,
"Piper_michelianum","yes",,
"Piper_microstigma",,,
"Piper_miersinum",,,
"Piper_mikaniaefolium",,,
"Piper_mikanianum",,,
"Piper_millegranum",,,
"Piper_minasarum",,,
"Piper_miniatum",,,
"Piper_minute-scabiosum",,,
"Piper_miquelianum",,,
"Piper_misantlense",,,
"Piper_mischocarpum",,"dioecy","Dio"
"Piper_mishuyacuense",,,
"Piper_mite",,,
"Piper_mitifolium",,,
"Piper_mituense",,,
"Piper_moccomocco",,,
"Piper_modestum",,,
"Piper_mohomoho",,,
"Piper_mollicomum",,,
"Piper_molliusculum",,,
"Piper_monagasense",,,
"Piper_monostigmum",,,
"Piper_montanum",,,
"Piper_montealegreanum",,,
"Piper_montium","yes","dioecy","Dio"
"Piper_monurum",,,
"Piper_monzonense",,,
"Piper_morilloi",,,
"Piper_morisonianum",,,
"Piper_mosaicum",,,
"Piper_moscopanense",,,
"Piper_mosenii",,,
"Piper_mourai",,,
"Piper_moyobambanum",,,
"Piper_muelleri","yes",,
"Piper_mullesua",,"hermaphrodite|monoecy","Herm|xMono"
"Piper_multimammosum",,,
"Piper_multiplinervium","yes","hermaphrodite","Herm"
"Piper_multitudinis",,,
"Piper_munchanum","yes",,
"Piper_mundum",,,
"Piper_munyanum",,,
"Piper_muricatum","yes","dioecy","Dio"
"Piper_musteum",,,
"Piper_mutabile","yes","dioecy","Dio"
"Piper_myrmecophilum","yes",,
"Piper_nanayanum",,,
"Piper_napo-pastazanum",,,
"Piper_nasutum",,,
"Piper_neblinanum",,,
"Piper_nebuligaudens",,,
"Piper_neesianum",,,
"Piper_neglectum",,,
"Piper_nematanthera",,,
"Piper_nigropunctatum",,,
"Piper_nobile",,,
"Piper_novo-granatense",,,
"Piper_novogalicianum",,,
"Piper_nubigenum",,,
"Piper_nudibaccatum",,"dioecy","Dio"
"Piper_nudifolium","yes",,
"Piper_nudilimbum",,,
"Piper_nudum",,,
"Piper_nuncupatum",,,
"Piper_oaxacanum",,,
"Piper_obesum",,,
"Piper_oblancifolium",,,
"Piper_obliquum","yes",,
"Piper_oblongatifolium",,,
"Piper_oblongatilimbum",,,
"Piper_oblongatum",,,
"Piper_oblongifolium",,,
"Piper_oblongum",,,
"Piper_obovatifolium",,,
"Piper_obovatum","yes",,
"Piper_obtusilimbum","yes","hermaphrodite","Herm"
"Piper_oculatispicum",,,
"Piper_offensum",,,
"Piper_ollantaitambanum",,,
"Piper_opizianum",,,
"Piper_opizii",,,
"Piper_oradendron",,,
"Piper_orizabanum",,,
"Piper_ornatum","yes",,
"Piper_ornithorhynchum",,,
"Piper_oroense",,,
"Piper_ostii",,,
"Piper_otophorum",,,
"Piper_otto-huberi",,,
"Piper_ottoniifolium",,,
"Piper_ovantherum",,,
"Piper_ovatum",,,
"Piper_oxystachyum","yes",,
"Piper_pachoanum",,,
"Piper_padifolium",,,
"Piper_paganicum",,,
"Piper_palestinanum",,,
"Piper_pallididorsum",,,
"Piper_paludosum",,,
"Piper_papillicaule",,,
"Piper_papilliferum",,,
"Piper_paraense",,,
"Piper_paraisense",,,
"Piper_paralaevigatum",,,
"Piper_paramaribense",,,
"Piper_paranum",,,
"Piper_parapeltobryon",,,
"Piper_parcum",,,
"Piper_parianum",,,
"Piper_parmatum",,,
"Piper_parvicordulatum",,,
"Piper_pastasanum",,,
"Piper_patens",,,
"Piper_patentifolium",,,
"Piper_paucartamboanum",,,
"Piper_paulianifolium",,,
"Piper_pavonii",,,
"Piper_pebasense",,,
"Piper_pedicellatum",,"dioecy","Dio"
"Piper_pedunculare",,,
"Piper_pellitum",,,
"Piper_peltatum","yes",,
"Piper_penangense",,"dioecy","Dio"
"Piper_pendentispicum",,,
"Piper_pendulirameum",,,
"Piper_pendulispicum","yes","dioecy","Dio"
"Piper_penninerve","yes",,
"Piper_peracuminatum",,"hermaphrodite","Herm"
"Piper_perareolatum","yes",,
"Piper_perbrevicaule",,,
"Piper_perciliatum",,,
"Piper_perenense",,,
"Piper_perhispidum",,,
"Piper_perijaense",,,
"Piper_permolle",,,
"Piper_pernigricans",,,
"Piper_perpunctulatum",,,
"Piper_perpurgatum",,,
"Piper_perpusillum","yes",,
"Piper_perstipulare",,,
"Piper_perstrigosum",,,
"Piper_persubulatum",,,
"Piper_pertinax",,,
"Piper_peruligerum",,,
"Piper_peruvianum",,,
"Piper_pervelutinum",,,
"Piper_pervenosum",,,
"Piper_perverrucosum",,,
"Piper_pervulgatum",,,
"Piper_philippinum",,,
"Piper_photomorphe",,,
"Piper_phuwuaense","yes","dioecy","Dio"
"Piper_phyllostictum",,,
"Piper_phytolaccifolium",,"hermaphrodite","Herm"
"Piper_pilgeri",,,
"Piper_pilibracteum","yes",,
"Piper_pilosissimum",,,
"Piper_pilovarium",,,
"Piper_piluliferum",,,
"Piper_pinedoana",,,
"Piper_pingbienense","yes","dioecy","Dio"
"Piper_pinguifolium",,,
"Piper_pinoganense",,,
"Piper_piojoanum",,,
"Piper_piscatorum","yes",,
"Piper_pittieri",,,
"Piper_planipes",,,
"Piper_platylobum",,,
"Piper_platyphyllum",,,
"Piper_pleiocarpum",,"dioecy","Dio"
"Piper_plurinervosum",,,
"Piper_poasanum",,,
"Piper_pohlianum",,,
