"Name","OnTree","SexSyst","SexSyst4"
"Begonia_hahiepiana",,,
"Begonia_hainanensis",,"monoecy","xMono"
"Begonia_halconensis","yes",,
"Begonia_handelii","yes","dioecy","Dio"
"Begonia_handroi",,"monoecy","xMono"
"Begonia_haniffii",,"monoecy","xMono"
"Begonia_harlingii",,"monoecy","xMono"
"Begonia_harmandii",,"monoecy","xMono"
"Begonia_hasskarliana",,"monoecy","xMono"
"Begonia_hassleri",,"monoecy","xMono"
"Begonia_hatacoa","yes","monoecy","xMono"
"Begonia_havilandii",,"monoecy","xMono"
"Begonia_hayamiana",,,
"Begonia_hayatae",,,
"Begonia_hekensis",,"monoecy","xMono"
"Begonia_hekouensis","yes","monoecy","xMono"
"Begonia_heliostrophe",,,
"Begonia_hemsleyana","yes","monoecy","xMono"
"Begonia_henryi","yes","monoecy","xMono"
"Begonia_heracleifolia","yes","monoecy","xMono"
"Begonia_herbacea",,"monoecy","xMono"
"Begonia_heringeri",,"monoecy","xMono"
"Begonia_hernandioides","yes","monoecy","xMono"
"Begonia_herrerae",,"monoecy","xMono"
"Begonia_herteri",,,
"Begonia_herveyana",,,
"Begonia_heterochroma",,"monoecy","xMono"
"Begonia_heteroclinis",,,
"Begonia_heteropoda",,"monoecy","xMono"
"Begonia_hexandra",,,
"Begonia_hexaptera",,,
"Begonia_heydei",,"monoecy","xMono"
"Begonia_hilariana",,"monoecy","xMono"
"Begonia_hintoniana",,"monoecy","xMono"
"Begonia_hirsuta",,"monoecy","xMono"
"Begonia_hirsuticaulis",,,
"Begonia_hirsutula","yes","monoecy","xMono"
"Begonia_hirta",,"monoecy","xMono"
"Begonia_hirtella",,"monoecy","xMono"
"Begonia_hispida",,"monoecy","xMono"
"Begonia_hispidissima",,,
"Begonia_hispidivillosa",,"monoecy","xMono"
"Begonia_hitchcockii",,,
"Begonia_hoehneana",,"monoecy","xMono"
"Begonia_holmnielseniana",,,
"Begonia_holosericea",,"monoecy","xMono"
"Begonia_holtonis","yes","monoecy","xMono"
"Begonia_holttumii",,,
"Begonia_homonyma","yes","monoecy","xMono"
"Begonia_hondurensis",,,
"Begonia_hongkongensis",,"monoecy","xMono"
"Begonia_hookeriana",,"monoecy","xMono"
"Begonia_horsfieldii",,,
"Begonia_horticola","yes",,
"Begonia_houttuynioides",,"monoecy","xMono"
"Begonia_howii",,"monoecy","xMono"
"Begonia_huangii","yes",,
"Begonia_hubertii",,"monoecy","xMono"
"Begonia_huegelii",,"monoecy","xMono"
"Begonia_hullettii",,,
"Begonia_humbertii",,,
"Begonia_humboldtiana",,,
"Begonia_humericola",,,
"Begonia_humilicaulis",,,
"Begonia_humilis",,"monoecy","xMono"
"Begonia_humillima",,,
"Begonia_hydrocotylifolia",,"monoecy","xMono"
"Begonia_hydrophylloides",,"monoecy","xMono"
"Begonia_hymenocarpa",,"monoecy","xMono"
"Begonia_hymenophylla","yes","monoecy","xMono"
"Begonia_hymenophylloides",,,
"Begonia_ibitiocensis",,,
"Begonia_ignea",,"monoecy","xMono"
"Begonia_ignorata",,"monoecy","xMono"
"Begonia_imbricata",,"monoecy","xMono"
"Begonia_imitans",,"monoecy","xMono"
"Begonia_imperfecta",,,
