C,delta,k,r,sm,sf,EqInvEig,EqInvEigNM,DiffEQInvEig
0.75,0.2,5.22,0.05,0.046804518,0.294158831,1,0,1
0.75,0.2,5.22,0.05,0.064745809,0.398465729,1,0,1
0.75,0.2,5.22,0.05,0.04656186,0.337051951,1,0,1
0.75,0.2,5.22,0.05,0.070924567,0.321809769,0,0,0
0.75,0.2,5.22,0.05,0.105495262,0.393435618,1,1,0
0.75,0.2,5.22,0.05,0.038578608,0.364228187,2,1,1
0.75,0.2,5.22,0.05,0.12862608,0.44767353,1,1,0
0.75,0.2,5.22,0.05,0.013437557,0.061343612,1,1,0
0.75,0.2,5.22,0.05,0.068740414,0.329032805,0,0,0
0.75,0.2,5.22,0.05,0.048886082,0.433926294,2,1,1
0.75,0.2,5.22,0.05,0.08035444,0.360439747,1,1,0
0.75,0.2,5.22,0.05,0.074794373,0.469891718,1,0,1
0.75,0.2,5.22,0.05,0.016027338,0.116108968,0,0,0
0.75,0.2,5.22,0.05,0.063154861,0.275075859,1,1,0
0.75,0.2,5.22,0.05,0.067360886,0.415077515,1,0,1
0.75,0.2,5.22,0.05,0.030434151,0.2596484,2,1,1
0.75,0.2,5.22,0.05,0.088949707,0.339477538,1,1,0
0.75,0.2,5.22,0.05,0.086639151,0.362821597,1,1,0
0.75,0.2,5.22,0.05,0.01528124,0.111925406,0,0,0
0.75,0.2,5.22,0.05,0.049460099,0.285919536,1,0,1
0.75,0.2,5.22,0.05,0.112497605,0.459993621,1,1,0
0.75,0.2,5.22,0.05,0.056033892,0.320620147,1,0,1
0.75,0.2,5.22,0.05,0.073003435,0.462778809,1,0,1
0.75,0.2,5.22,0.05,0.043723456,0.351837702,2,1,1
0.75,0.2,5.22,0.05,0.028747141,0.133295671,0,0,0
0.75,0.2,5.22,0.05,0.095652614,0.365384834,1,1,0
0.75,0.2,5.22,0.05,0.050890435,0.318215921,1,0,1
0.75,0.2,5.22,0.05,0.050982456,0.348531583,1,0,1
0.75,0.2,5.22,0.05,0.104121826,0.373797235,1,1,0
0.75,0.2,5.22,0.05,0.114409497,0.444630012,1,1,0
0.75,0.2,5.22,0.05,0.111121569,0.487966583,1,1,0
0.75,0.2,5.22,0.05,0.010637308,0.065408875,0,0,0
0.75,0.2,5.22,0.05,0.098961781,0.421423143,1,1,0
0.75,0.2,5.22,0.05,0.082824809,0.375094733,0,0,0
0.75,0.2,5.22,0.05,0.09285628,0.369138101,1,1,0
0.75,0.2,5.22,0.05,0.042011753,0.233635151,0,0,0
0.75,0.2,5.22,0.05,0.040284999,0.238048677,0,0,0
0.75,0.2,5.22,0.05,0.007738178,0.039617709,0,0,0
0.75,0.2,5.22,0.05,0.096001447,0.444262239,0,0,0
0.75,0.2,5.22,0.05,0.114753896,0.460928552,1,1,0
0.75,0.2,5.22,0.05,0.044892248,0.420039357,2,1,1
0.75,0.2,5.22,0.05,0.054262386,0.363606028,1,0,1
0.75,0.2,5.22,0.05,0.047607309,0.277422052,1,0,1
0.75,0.2,5.22,0.05,0.114667343,0.454298176,1,1,0
0.75,0.2,5.22,0.05,0.078902469,0.458591024,1,0,1
0.75,0.2,5.22,0.05,0.124473951,0.475950405,1,1,0
0.75,0.2,5.22,0.05,0.033025017,0.310841595,2,1,1
0.75,0.2,5.22,0.05,0.057123579,0.359062391,1,0,1
0.75,0.2,5.22,0.05,0.091612034,0.395528422,1,1,0
0.75,0.2,5.22,0.05,0.033235868,0.321221121,2,1,1
0.75,0.2,5.22,0.05,0.097164322,0.457083799,0,0,0
0.75,0.2,5.22,0.05,0.001086219,0.00434435,1,1,0
0.75,0.2,5.22,0.05,0.085467295,0.406168425,0,0,0
0.75,0.2,5.22,0.05,0.055057362,0.321228498,1,0,1
0.75,0.2,5.22,0.05,0.073763698,0.40400383,1,0,1
0.75,0.2,5.22,0.05,0.048725405,0.465979522,2,1,1
0.75,0.2,5.22,0.05,0.096343371,0.471488504,1,0,1
0.75,0.2,5.22,0.05,0.023288566,0.192488392,2,1,1
0.75,0.2,5.22,0.05,0.125212651,0.453525276,1,1,0
0.75,0.2,5.22,0.05,0.056800554,0.375744114,1,0,1
0.75,0.2,5.22,0.05,0.034370724,0.171048725,0,0,0
0.75,0.2,5.22,0.05,0.116769906,0.415297069,1,1,0
0.75,0.2,5.22,0.05,0.01765882,0.12573777,0,0,0
0.75,0.2,5.22,0.05,0.039177065,0.179713547,0,0,0
0.75,0.2,5.22,0.05,0.035974381,0.228483463,1,0,1
0.75,0.2,5.22,0.05,0.050446578,0.241882192,0,0,0
0.75,0.2,5.22,0.05,0.034386919,0.283491659,2,1,1
0.75,0.2,5.22,0.05,0.050599528,0.451132725,2,1,1
0.75,0.2,5.22,0.05,0.032248569,0.218256173,1,0,1
0.75,0.2,5.22,0.05,0.034599072,0.253754416,1,0,1
0.75,0.2,5.22,0.05,0.043503828,0.378373406,2,1,1
0.75,0.2,5.22,0.05,0.090604252,0.368389727,1,1,0
0.75,0.2,5.22,0.05,0.07898655,0.376791582,0,0,0
0.75,0.2,5.22,0.05,0.056259371,0.470665173,2,1,1
0.75,0.2,5.22,0.05,0.0117778,0.056043208,0,0,0
0.75,0.2,5.22,0.05,0.107743233,0.394124904,1,1,0
0.75,0.2,5.22,0.05,0.055569167,0.413521623,1,0,1
0.75,0.2,5.22,0.05,0.033496042,0.310077869,2,1,1
0.75,0.2,5.22,0.05,0.034381403,0.286778223,2,1,1
0.75,0.2,5.22,0.05,0.071055649,0.462013608,1,0,1
0.75,0.2,5.22,0.05,0.130464994,0.468413555,1,1,0
0.75,0.2,5.22,0.05,0.032230129,0.117398889,1,1,0
0.75,0.2,5.22,0.05,0.103393446,0.370555354,1,1,0
0.75,0.2,5.22,0.05,0.104596491,0.420268711,1,1,0
0.75,0.2,5.22,0.05,0.069906233,0.280244621,1,1,0
0.75,0.2,5.22,0.05,0.059770312,0.227232756,1,1,0
0.75,0.2,5.22,0.05,0.052332035,0.239221806,0,0,0
0.75,0.2,5.22,0.05,0.104364503,0.438112904,1,1,0
0.75,0.2,5.22,0.05,0.065691502,0.336247517,0,0,0
0.75,0.2,5.22,0.05,0.050829212,0.31117836,1,0,1
0.75,0.2,5.22,0.05,0.051563771,0.406066304,2,1,1
0.75,0.2,5.22,0.05,0.040292594,0.24763184,1,0,1
0.75,0.2,5.22,0.05,0.111606979,0.400597534,1,1,0
0.75,0.2,5.22,0.05,0.027155606,0.144518618,0,0,0
0.75,0.2,5.22,0.05,0.051556468,0.216991222,1,1,0
0.75,0.2,5.22,0.05,0.0715521,0.281683213,1,1,0
0.75,0.2,5.22,0.05,0.139541762,0.486980832,1,1,0
0.75,0.2,5.22,0.05,0.115008695,0.448269845,1,1,0
0.75,0.2,5.22,0.05,0.101094357,0.433168203,1,1,0
0.75,0.2,5.22,0.05,0.005718633,0.052830071,1,1,0
0.75,0.2,5.22,0.05,0.048129521,0.355779033,1,0,1
0.75,0.2,5.22,0.05,0.026341596,0.113404192,1,1,0
0.75,0.2,5.22,0.05,0.061186732,0.246703227,1,1,0
0.75,0.2,5.22,0.05,0.027911863,0.138055046,0,0,0
0.75,0.2,5.22,0.05,0.034407585,0.199698032,0,0,0
0.75,0.2,5.22,0.05,0.101756719,0.431921597,1,1,0
0.75,0.2,5.22,0.05,0.064987389,0.252148769,1,1,0
0.75,0.2,5.22,0.05,0.085636469,0.483482312,1,0,1
0.75,0.2,5.22,0.05,0.055474351,0.381114139,1,0,1
0.75,0.2,5.22,0.05,0.058518012,0.228240518,1,1,0
0.75,0.2,5.22,0.05,0.124827915,0.43794491,1,1,0
0.75,0.2,5.22,0.05,0.057388941,0.451978441,2,1,1
0.75,0.2,5.22,0.05,0.081893974,0.436362238,1,0,1
0.75,0.2,5.22,0.05,0.074458469,0.339794271,0,0,0
0.75,0.2,5.22,0.05,0.027234778,0.10500186,1,1,0
0.75,0.2,5.22,0.05,0.099986502,0.428758624,1,1,0
0.75,0.2,5.22,0.05,0.034554927,0.224023862,1,0,1
0.75,0.2,5.22,0.05,0.110011522,0.473076064,1,1,0
0.75,0.2,5.22,0.05,0.024840592,0.190622661,2,1,1
0.75,0.2,5.22,0.05,0.023900458,0.193478243,2,1,1
0.75,0.2,5.22,0.05,0.053868194,0.241957644,1,1,0
0.75,0.2,5.22,0.05,0.087574129,0.379039551,1,1,0
0.75,0.2,5.22,0.05,0.069753067,0.328188282,0,0,0
0.75,0.2,5.22,0.05,0.087091197,0.391148876,0,0,0
0.75,0.2,5.22,0.05,0.017575811,0.064816274,1,1,0
0.75,0.2,5.22,0.05,0.093367131,0.367551072,1,1,0
0.75,0.2,5.22,0.05,0.112028616,0.457365145,1,1,0
0.75,0.2,5.22,0.05,0.053976148,0.274418982,0,0,0
0.75,0.2,5.22,0.05,0.042685708,0.239267968,0,0,0
0.75,0.2,5.22,0.05,0.022699804,0.090910173,1,1,0
0.75,0.2,5.22,0.05,0.036056762,0.20653537,0,0,0
0.75,0.2,5.22,0.05,0.043257582,0.318154449,1,0,1
0.75,0.2,5.22,0.05,0.104407933,0.364666528,1,1,0
0.75,0.2,5.22,0.05,0.0565747,0.380044549,1,0,1
0.75,0.2,5.22,0.05,0.107004881,0.47784846,0,0,0
0.75,0.2,5.22,0.05,0.062976329,0.405121808,1,0,1
0.75,0.2,5.22,0.05,0.045052787,0.372843717,2,1,1
0.75,0.2,5.22,0.05,0.066543523,0.357380803,1,0,1
0.75,0.2,5.22,0.05,0.105851951,0.381311662,1,1,0
0.75,0.2,5.22,0.05,0.026235794,0.153893347,0,0,0
0.75,0.2,5.22,0.05,0.027291567,0.222060878,2,1,1
0.75,0.2,5.22,0.05,0.041923803,0.220209074,0,0,0
0.75,0.2,5.22,0.05,0.09589699,0.422753492,1,1,0
0.75,0.2,5.22,0.05,0.015590473,0.09725893,0,0,0
0.75,0.2,5.22,0.05,0.058192558,0.389982728,1,0,1
0.75,0.2,5.22,0.05,0.047152646,0.264852064,0,0,0
0.75,0.2,5.22,0.05,0.017060748,0.077332558,1,1,0
0.75,0.2,5.22,0.05,0.050754023,0.461100497,2,1,1
0.75,0.2,5.22,0.05,0.034126927,0.280196301,2,1,1
0.75,0.2,5.22,0.05,0.02249102,0.168968232,1,1,0
0.75,0.2,5.22,0.05,0.085742712,0.412790871,0,0,0
0.75,0.2,5.22,0.05,0.067766757,0.2747581,1,1,0
0.75,0.2,5.22,0.05,0.039056908,0.337185001,2,1,1
0.75,0.2,5.22,0.05,0.131849104,0.481047783,1,1,0
0.75,0.2,5.22,0.05,0.008650177,0.077065965,1,1,0
0.75,0.2,5.22,0.05,0.062343768,0.352249905,1,0,1
0.75,0.2,5.22,0.05,0.019889829,0.124446819,0,0,0
0.75,0.2,5.22,0.05,0.082418084,0.376805818,0,0,0
0.75,0.2,5.22,0.05,0.030970865,0.263572429,2,1,1
0.75,0.2,5.22,0.05,0.10030089,0.471081051,0,0,0
0.75,0.2,5.22,0.05,0.11976217,0.461771345,1,1,0
0.75,0.2,5.22,0.05,0.088972694,0.418737385,0,0,0
0.75,0.2,5.22,0.05,0.094101842,0.38291606,1,1,0
0.75,0.2,5.22,0.05,0.068949296,0.402207416,1,0,1
0.75,0.2,5.22,0.05,0.119554399,0.474802153,1,1,0
0.75,0.2,5.22,0.05,0.108240481,0.424075757,1,1,0
0.75,0.2,5.22,0.05,0.10176581,0.3680598,1,1,0
0.75,0.2,5.22,0.05,0.071269319,0.261669541,1,1,0
0.75,0.2,5.22,0.05,0.02711467,0.117956401,1,1,0
0.75,0.2,5.22,0.05,0.015211783,0.05425277,1,1,0
0.75,0.2,5.22,0.05,0.075738436,0.498726185,1,0,1
0.75,0.2,5.22,0.05,0.038882352,0.320297012,2,1,1
0.75,0.2,5.22,0.05,0.087824127,0.471047073,1,0,1
0.75,0.2,5.22,0.05,0.05942847,0.480002096,2,1,1
0.75,0.2,5.22,0.05,0.091571743,0.387999771,1,1,0
0.75,0.2,5.22,0.05,0.014034883,0.1186398,1,1,0
0.75,0.2,5.22,0.05,0.065364606,0.482292729,1,0,1
0.75,0.2,5.22,0.05,0.01984186,0.095218239,0,0,0
0.75,0.2,5.22,0.05,0.046122784,0.216230418,0,0,0
0.75,0.2,5.22,0.05,0.05957768,0.424359791,1,0,1
0.75,0.2,5.22,0.05,0.017595435,0.064824541,1,1,0
0.75,0.2,5.22,0.05,0.071790921,0.38009377,1,0,1
0.75,0.2,5.22,0.05,0.060636716,0.336336253,1,0,1
0.75,0.2,5.22,0.05,0.120882836,0.431420101,1,1,0
0.75,0.2,5.22,0.05,0.035692123,0.273274188,2,1,1
0.75,0.2,5.22,0.05,0.045697483,0.362492115,2,1,1
0.75,0.2,5.22,0.1,0.072532682,0.278555497,1,1,0
0.75,0.2,5.22,0.1,0.108988468,0.4858342,0,0,0
0.75,0.2,5.22,0.1,0.072680225,0.430085985,1,0,1
0.75,0.2,5.22,0.1,0.007914151,0.058797826,1,1,0
0.75,0.2,5.22,0.1,0.081097556,0.466138181,1,0,1
0.75,0.2,5.22,0.1,0.041515391,0.221567272,0,0,0
0.75,0.2,5.22,0.1,0.022860239,0.160679769,0,0,0
0.75,0.2,5.22,0.1,0.133170431,0.464196897,1,1,0
0.75,0.2,5.22,0.1,0.050814635,0.212891168,1,1,0
0.75,0.2,5.22,0.1,0.076308536,0.347540722,0,0,0
0.75,0.2,5.22,0.1,0.036400519,0.139427057,1,1,0
0.75,0.2,5.22,0.1,0.032194767,0.298447228,2,1,1
0.75,0.2,5.22,0.1,0.086245714,0.404118968,0,0,0
0.75,0.2,5.22,0.1,0.083424697,0.347080896,1,1,0
0.75,0.2,5.22,0.1,0.04598613,0.33814727,1,0,1
0.75,0.2,5.22,0.1,0.054001984,0.393009655,1,0,1
0.75,0.2,5.22,0.1,0.090173688,0.388736823,1,1,0
0.75,0.2,5.22,0.1,0.093424644,0.335280251,1,1,0
0.75,0.2,5.22,0.1,0.067303033,0.252329334,1,1,0
0.75,0.2,5.22,0.1,0.092839565,0.480809579,1,0,1
0.75,0.2,5.22,0.1,0.069360673,0.350397514,0,0,0
0.75,0.2,5.22,0.1,0.038570634,0.285453037,2,1,1
0.75,0.2,5.22,0.1,0.107147995,0.495298877,0,0,0
0.75,0.2,5.22,0.1,0.051369263,0.46794526,2,1,1
0.75,0.2,5.22,0.1,0.086213954,0.349264423,1,1,0
0.75,0.2,5.22,0.1,0.046657324,0.173698516,1,1,0
0.75,0.2,5.22,0.1,0.045880615,0.169006742,1,1,0
0.75,0.2,5.22,0.1,0.041702899,0.260048217,0,0,0
0.75,0.2,5.22,0.1,0.046956221,0.443947253,2,1,1
0.75,0.2,5.22,0.1,0.117535155,0.449228405,1,1,0
0.75,0.2,5.22,0.1,0.100762796,0.371475923,1,1,0
0.75,0.2,5.22,0.1,0.051535893,0.42356714,2,1,1
0.75,0.2,5.22,0.1,0.054418233,0.44643895,2,1,1
0.75,0.2,5.22,0.1,0.066188856,0.403866401,1,0,1
0.75,0.2,5.22,0.1,0.085948303,0.379918619,1,1,0
0.75,0.2,5.22,0.1,0.094460088,0.357258222,1,1,0
0.75,0.2,5.22,0.1,0.056552805,0.251835008,1,1,0
0.75,0.2,5.22,0.1,0.065233808,0.470208242,1,0,1
0.75,0.2,5.22,0.1,0.111944375,0.481523453,1,1,0
0.75,0.2,5.22,0.1,0.053478303,0.388744534,1,0,1
0.75,0.2,5.22,0.1,0.0430665,0.224097243,0,0,0
0.75,0.2,5.22,0.1,0.09229172,0.346924233,1,1,0
0.75,0.2,5.22,0.1,0.063321082,0.444661933,1,0,1
0.75,0.2,5.22,0.1,0.047077488,0.425575651,2,1,1
0.75,0.2,5.22,0.1,0.083781647,0.31564655,1,1,0
0.75,0.2,5.22,0.1,0.128183439,0.489686728,1,1,0
0.75,0.2,5.22,0.1,0.08269214,0.374901493,0,0,0
0.75,0.2,5.22,0.1,0.108148022,0.38786641,1,1,0
0.75,0.2,5.22,0.1,0.096564977,0.354268742,1,1,0
0.75,0.2,5.22,0.1,0.097308926,0.416288865,1,1,0
0.75,0.2,5.22,0.1,0.080158423,0.323145618,1,1,0
0.75,0.2,5.22,0.1,0.127900298,0.458698682,1,1,0
0.75,0.2,5.22,0.1,0.044002743,0.356525681,2,1,1
0.75,0.2,5.22,0.1,0.090521863,0.354971959,1,1,0
0.75,0.2,5.22,0.1,0.041280831,0.325609855,2,1,1
0.75,0.2,5.22,0.1,0.047730369,0.245495909,0,0,0
0.75,0.2,5.22,0.1,0.050583972,0.296629113,0,0,0
0.75,0.2,5.22,0.1,0.106333967,0.482068269,0,0,0
0.75,0.2,5.22,0.1,0.138373465,0.481784746,1,1,0
0.75,0.2,5.22,0.1,0.105479335,0.377546897,1,1,0
0.75,0.2,5.22,0.1,0.083330777,0.376924516,0,0,0
0.75,0.2,5.22,0.1,0.028916073,0.140055738,0,0,0
0.75,0.2,5.22,0.1,0.100768953,0.425589504,1,1,0
0.75,0.2,5.22,0.1,0.07430742,0.493471576,1,0,1
0.75,0.2,5.22,0.1,0.056097057,0.440663726,2,1,1
0.75,0.2,5.22,0.1,0.121594598,0.484198887,1,1,0
0.75,0.2,5.22,0.1,0.007730304,0.068955798,1,1,0
0.75,0.2,5.22,0.1,0.116563251,0.479517462,1,1,0
0.75,0.2,5.22,0.1,0.046334324,0.290503982,1,0,1
0.75,0.2,5.22,0.1,0.063942472,0.488901083,2,1,1
0.75,0.2,5.22,0.1,0.040887095,0.262101457,1,0,1
0.75,0.2,5.22,0.1,0.044661104,0.424305431,2,1,1
0.75,0.2,5.22,0.1,0.088906923,0.456814011,1,0,1
0.75,0.2,5.22,0.1,0.066894105,0.358775019,0,0,0
0.75,0.2,5.22,0.1,0.086052429,0.363577332,1,1,0
0.75,0.2,5.22,0.1,0.067680618,0.366777851,1,0,1
0.75,0.2,5.22,0.1,0.07323223,0.431856543,1,0,1
0.75,0.2,5.22,0.1,0.061532739,0.353400221,1,0,1
0.75,0.2,5.22,0.1,0.051193718,0.335950921,1,0,1
0.75,0.2,5.22,0.1,0.091783283,0.477704101,1,0,1
0.75,0.2,5.22,0.1,0.096377481,0.434274633,0,0,0
0.75,0.2,5.22,0.1,0.080427938,0.426980936,1,0,1
0.75,0.2,5.22,0.1,0.11953205,0.44877288,1,1,0
0.75,0.2,5.22,0.1,0.139350567,0.485862737,1,1,0
0.75,0.2,5.22,0.1,0.087938621,0.394452249,0,0,0
0.75,0.2,5.22,0.1,0.052567527,0.265620957,0,0,0
0.75,0.2,5.22,0.1,0.115050024,0.422584045,1,1,0
0.75,0.2,5.22,0.1,0.018654637,0.172345428,1,1,0
0.75,0.2,5.22,0.1,0.055875082,0.308437705,0,0,0
0.75,0.2,5.22,0.1,0.08164579,0.317447085,1,1,0
0.75,0.2,5.22,0.1,0.081742759,0.417544375,1,0,1
0.75,0.2,5.22,0.1,0.065859284,0.367171046,1,0,1
0.75,0.2,5.22,0.1,0.115359762,0.492346709,1,1,0
0.75,0.2,5.22,0.1,0.087191445,0.333269218,1,1,0
0.75,0.2,5.22,0.1,0.118913858,0.465488747,1,1,0
0.75,0.2,5.22,0.1,0.100610142,0.35218038,1,1,0
0.75,0.2,5.22,0.1,0.107091877,0.430739141,1,1,0
0.75,0.2,5.22,0.1,0.090091682,0.48717961,1,0,1
0.75,0.2,5.22,0.1,0.0973388,0.479245889,1,0,1
0.75,0.2,5.22,0.1,0.062374468,0.353088329,1,0,1
0.75,0.2,5.22,0.1,0.074254084,0.296013715,1,1,0
0.75,0.2,5.22,0.1,0.090790797,0.48940821,1,0,1
0.75,0.2,5.22,0.1,0.126403879,0.448436617,1,1,0
0.75,0.2,5.22,0.1,0.099882741,0.409579967,1,1,0
0.75,0.2,5.22,0.1,0.082246397,0.314418333,1,1,0
0.75,0.2,5.22,0.1,0.032743562,0.302483674,2,1,1
0.75,0.2,5.22,0.1,0.008212177,0.065789029,1,1,0
0.75,0.2,5.22,0.1,0.030804152,0.276385271,2,1,1
0.75,0.2,5.22,0.1,0.069359917,0.474451876,1,0,1
0.75,0.2,5.22,0.1,0.058978693,0.229053595,1,1,0
0.75,0.2,5.22,0.1,0.033909239,0.21685377,0,0,0
0.75,0.2,5.22,0.1,0.045476674,0.334368657,1,0,1
0.75,0.2,5.22,0.1,0.076724753,0.287704596,1,1,0
0.75,0.2,5.22,0.1,0.032996661,0.152416442,0,0,0
0.75,0.2,5.22,0.1,0.014099374,0.118614314,1,1,0
0.75,0.2,5.22,0.1,0.083936872,0.399533794,0,0,0
0.75,0.2,5.22,0.1,0.029344346,0.111501802,1,1,0
0.75,0.2,5.22,0.1,0.055246764,0.241708148,1,1,0
0.75,0.2,5.22,0.1,0.048835141,0.229800548,0,0,0
0.75,0.2,5.22,0.1,0.063100667,0.30445986,0,0,0
0.75,0.2,5.22,0.1,0.030370296,0.27699883,2,1,1
0.75,0.2,5.22,0.1,0.043048478,0.354992183,2,1,1
0.75,0.2,5.22,0.1,0.086328579,0.446701558,1,0,1
0.75,0.2,5.22,0.1,0.047824092,0.249132642,0,0,0
0.75,0.2,5.22,0.1,0.062605596,0.391904673,1,0,1
0.75,0.2,5.22,0.1,0.060166196,0.234021725,1,1,0
0.75,0.2,5.22,0.1,0.070254626,0.267539643,1,1,0
0.75,0.2,5.22,0.1,0.03836937,0.207620018,0,0,0
0.75,0.2,5.22,0.1,0.078580506,0.385640758,0,0,0
0.75,0.2,5.22,0.1,0.039056554,0.169284465,1,1,0
0.75,0.2,5.22,0.1,0.01467403,0.125720818,1,1,0
0.75,0.2,5.22,0.1,0.047413769,0.439534113,2,1,1
0.75,0.2,5.22,0.1,0.053404739,0.489420927,2,1,1
0.75,0.2,5.22,0.1,0.057459452,0.247090732,1,1,0
0.75,0.2,5.22,0.1,0.074567893,0.262203377,1,1,0
0.75,0.2,5.22,0.1,0.062218828,0.250379999,1,1,0
0.75,0.2,5.22,0.1,0.02336109,0.185352312,1,1,0
0.75,0.2,5.22,0.1,0.073103494,0.287745543,1,1,0
0.75,0.2,5.22,0.1,0.041903083,0.263435276,0,0,0
0.75,0.2,5.22,0.1,0.129004941,0.478495684,1,1,0
0.75,0.2,5.22,0.1,0.066222152,0.433814309,1,0,1
0.75,0.2,5.22,0.1,0.043101305,0.254385174,0,0,0
0.75,0.2,5.22,0.1,0.067006153,0.443333692,1,0,1
0.75,0.2,5.22,0.1,0.066210218,0.459255545,1,0,1
0.75,0.2,5.22,0.1,0.020435092,0.15053665,1,1,0
0.75,0.2,5.22,0.1,0.047505019,0.309673754,1,0,1
0.75,0.2,5.22,0.1,0.040843415,0.177627047,1,1,0
0.75,0.2,5.22,0.1,0.047838833,0.314379433,1,0,1
0.75,0.2,5.22,0.1,0.05910281,0.424340034,1,0,1
0.75,0.2,5.22,0.1,0.033481673,0.18261344,0,0,0
0.75,0.2,5.22,0.1,0.056108478,0.427787291,2,1,1
0.75,0.2,5.22,0.1,0.052377484,0.327818374,1,0,1
0.75,0.2,5.22,0.1,0.017557216,0.143679989,1,1,0
0.75,0.2,5.22,0.1,0.048815591,0.454245306,2,1,1
0.75,0.2,5.22,0.1,0.130277708,0.463248543,1,1,0
0.75,0.2,5.22,0.1,0.019550228,0.096200509,0,0,0
0.75,0.2,5.22,0.1,0.029154645,0.279183531,2,1,1
0.75,0.2,5.22,0.1,0.046012215,0.253717444,0,0,0
0.75,0.2,5.22,0.1,0.062449166,0.37917527,1,0,1
0.75,0.2,5.22,0.1,0.071775618,0.423271286,1,0,1
0.75,0.2,5.22,0.1,0.040716458,0.180104133,1,1,0
0.75,0.2,5.22,0.1,0.061968234,0.4497833,1,0,1
0.75,0.2,5.22,0.1,0.041282012,0.230461984,0,0,0
0.75,0.2,5.22,0.1,0.053727776,0.29230846,0,0,0
0.75,0.2,5.22,0.1,0.117953968,0.485649732,1,1,0
0.75,0.2,5.22,0.1,0.124317544,0.462885873,1,1,0
0.75,0.2,5.22,0.1,0.016439583,0.112058155,0,0,0
0.75,0.2,5.22,0.1,0.012858682,0.0778477,0,0,0
0.75,0.2,5.22,0.1,0.00775781,0.030917521,1,1,0
0.75,0.2,5.22,0.1,0.059911092,0.385929859,1,0,1
0.75,0.2,5.22,0.1,0.097120354,0.393298796,1,1,0
0.75,0.2,5.22,0.1,0.080531667,0.398153778,0,0,0
0.75,0.2,5.22,0.1,0.111573496,0.40817304,1,1,0
0.75,0.2,5.22,0.1,0.099969894,0.39462084,1,1,0
0.75,0.2,5.22,0.1,0.020235794,0.09913662,0,0,0
0.75,0.2,5.22,0.1,0.060925111,0.310784904,0,0,0
0.75,0.2,5.22,0.1,0.083018266,0.401654525,0,0,0
0.75,0.2,5.22,0.1,0.079880039,0.426018661,1,0,1
0.75,0.2,5.22,0.1,0.017383488,0.067020901,1,1,0
0.75,0.2,5.22,0.1,0.120879289,0.425428032,1,1,0
0.75,0.2,5.22,0.1,0.111517613,0.390278007,1,1,0
0.75,0.2,5.22,0.1,0.127956123,0.470880086,1,1,0
0.75,0.2,5.22,0.1,0.026873512,0.200716484,1,1,0
0.75,0.2,5.22,0.1,0.066205014,0.289836364,1,1,0
0.75,0.2,5.22,0.1,0.111976444,0.391377256,1,1,0
0.75,0.2,5.22,0.1,0.051322282,0.338755419,1,0,1
0.75,0.2,5.22,0.1,0.041168391,0.179808597,1,1,0
0.75,0.2,5.22,0.1,0.072141862,0.479718322,1,0,1
0.75,0.2,5.22,0.1,0.046413534,0.379427748,2,1,1
0.75,0.2,5.22,0.1,0.007860661,0.073007035,1,1,0
0.75,0.2,5.22,0.1,0.081151642,0.489700282,1,0,1
0.75,0.2,5.22,0.1,0.103274085,0.459770485,1,1,0
0.75,0.2,5.22,0.1,0.057929645,0.365092709,1,0,1
0.75,0.2,5.22,0.1,0.084339942,0.351140996,1,1,0
0.75,0.2,5.22,0.1,0.051436931,0.253648675,0,0,0
0.75,0.2,5.22,0.1,0.122758949,0.483172115,1,1,0
0.75,0.2,5.22,0.1,0.063427989,0.278835599,1,1,0
0.75,0.2,5.22,0.1,0.117925352,0.422664846,1,1,0
0.75,0.2,5.22,0.1,0.014780919,0.095014266,0,0,0
0.75,0.2,5.22,0.1,0.03914885,0.323979043,2,1,1
0.75,0.2,5.22,0.1,0.03558231,0.127114658,1,1,0
0.75,0.2,5.22,0.1,0.061802518,0.426041346,1,0,1
0.75,0.2,5.22,0.1,0.044034698,0.182159055,1,1,0
0.75,0.2,5.22,0.1,0.018229499,0.110373695,0,0,0
0.75,0.2,5.22,0.1,0.063194939,0.477983606,2,1,1
0.75,0.2,5.22,0.1,0.088251918,0.420606531,0,0,0
0.75,0.2,5.22,0.1,0.08480493,0.412100166,0,0,0
0.75,0.2,5.22,0.1,0.086477393,0.316986407,1,1,0
0.75,0.2,5.22,0.1,0.030451599,0.268831366,2,1,1
0.75,0.2,5.22,0.1,0.035012474,0.197545082,0,0,0
0.75,0.2,5.22,0.1,0.059103457,0.394267215,1,0,1
0.75,0.2,5.22,0.1,0.012006423,0.102487658,1,1,0
0.75,0.2,5.22,0.1,0.075227904,0.437771579,1,0,1
0.75,0.2,5.22,0.1,0.085166735,0.418850923,0,0,0
0.75,0.2,5.22,0.1,0.124542625,0.470908971,1,1,0
0.75,0.2,5.22,0.1,0.051996574,0.295023846,0,0,0
0.75,0.2,5.22,0.1,0.016747445,0.141015253,1,1,0
0.75,0.2,5.22,0.1,0.102789195,0.4544741,1,1,0
0.75,0.2,5.22,0.1,0.032230323,0.130762942,1,1,0
0.75,0.2,5.22,0.1,0.086918828,0.491710137,1,0,1
0.75,0.2,5.22,0.1,0.13070884,0.473188273,1,1,0
0.75,0.2,5.22,0.1,0.065926589,0.493867512,1,0,1
0.75,0.2,5.22,0.1,0.118706995,0.415903078,1,1,0
0.75,0.2,5.22,0.1,0.043475791,0.303941179,1,0,1
